Composite.Element.REF	TCGA-2H-A9GF-01	TCGA-2H-A9GI-01	TCGA-2H-A9GL-01	TCGA-2H-A9GQ-01	TCGA-2H-A9GR-01	TCGA-IC-A6RE-01	TCGA-IC-A6RF-01	TCGA-IG-A3I8-01	TCGA-IG-A3QL-01	TCGA-IG-A3Y9-01	TCGA-IG-A3YA-01	TCGA-IG-A3YB-01	TCGA-IG-A3YC-01	TCGA-IG-A4P3-01	TCGA-IG-A4QS-01	TCGA-IG-A4QT-01	TCGA-IG-A50L-01	TCGA-IG-A51D-01	TCGA-IG-A5B8-01	TCGA-IG-A5S3-01	TCGA-IG-A625-01	TCGA-IG-A6QS-01	TCGA-IG-A8O2-01	TCGA-IG-A97H-01	TCGA-IG-A97I-01	TCGA-JY-A6F8-01	TCGA-JY-A6FA-01	TCGA-JY-A6FB-01	TCGA-JY-A6FD-01	TCGA-JY-A6FE-01	TCGA-JY-A6FG-01	TCGA-JY-A939-01	TCGA-JY-A93E-01	TCGA-JY-A93F-01	TCGA-L5-A43C-01	TCGA-L5-A43E-01	TCGA-L5-A43H-01	TCGA-L5-A43I-01	TCGA-L5-A43J-01	TCGA-L5-A43M-01	TCGA-L5-A4OE-01	TCGA-L5-A4OF-01	TCGA-L5-A4OG-01	TCGA-L5-A4OH-01	TCGA-L5-A4OI-01	TCGA-L5-A4OJ-01	TCGA-L5-A4ON-01	TCGA-L5-A4OP-01	TCGA-L5-A4OQ-01	TCGA-L5-A4OR-01	TCGA-L5-A4OS-01	TCGA-L5-A4OT-01	TCGA-L5-A4OU-01	TCGA-L5-A4OW-01	TCGA-L5-A4OX-01	TCGA-L5-A88W-01	TCGA-L5-A891-01	TCGA-L5-A8NE-01	TCGA-L5-A8NF-01	TCGA-L5-A8NI-01	TCGA-L5-A8NJ-01	TCGA-L5-A8NK-01	TCGA-L5-A8NL-01	TCGA-L5-A8NQ-01	TCGA-L5-A8NS-01	TCGA-L5-A8NT-01	TCGA-L5-A8NV-01	TCGA-L5-A8NW-01	TCGA-L7-A56G-01	TCGA-L7-A6VZ-01	TCGA-LN-A49K-01	TCGA-LN-A49L-01	TCGA-LN-A49M-01	TCGA-LN-A49N-01	TCGA-LN-A49O-01	TCGA-LN-A49P-01	TCGA-LN-A49R-01	TCGA-LN-A49S-01	TCGA-LN-A49U-01	TCGA-LN-A49V-01	TCGA-LN-A49W-01	TCGA-LN-A49X-01	TCGA-LN-A49Y-01	TCGA-LN-A4A1-01	TCGA-LN-A4A2-01	TCGA-LN-A4A3-01	TCGA-LN-A4A4-01	TCGA-LN-A4A5-01	TCGA-LN-A4A6-01	TCGA-LN-A4A8-01	TCGA-LN-A4A9-01	TCGA-LN-A4MQ-01	TCGA-LN-A4MR-01	TCGA-LN-A5U5-01	TCGA-LN-A5U6-01	TCGA-LN-A5U7-01	TCGA-LN-A7HW-01	TCGA-LN-A7HX-01	TCGA-LN-A7HY-01	TCGA-LN-A7HZ-01	TCGA-LN-A8HZ-01	TCGA-LN-A8I0-01	TCGA-LN-A8I1-01	TCGA-LN-A9FO-01	TCGA-LN-A9FP-01	TCGA-LN-A9FQ-01	TCGA-LN-A9FR-01	TCGA-M9-A5M8-01	TCGA-Q9-A6FU-01	TCGA-Q9-A6FW-01	TCGA-RE-A7BO-01	TCGA-S8-A6BV-01	TCGA-S8-A6BW-01	TCGA-VR-A8EO-01	TCGA-VR-A8EP-01	TCGA-VR-A8EQ-01	TCGA-VR-A8Q7-01	TCGA-VR-AA4D-01	TCGA-VR-AA7B-01	TCGA-X8-AAAR-01	TCGA-XP-A8T6-01	TCGA-XP-A8T7-01	TCGA-Z6-A8JD-01	TCGA-Z6-A8JE-01	TCGA-Z6-A9VB-01	TCGA-Z6-AAPN-01
YAP1|YAP_pS127	-0.22250726175	0.61929215925	0.43824536675	0.35756199925	-0.497854704	0.51465317775	0.295631708	2.926657122	0.267464103	0.28210440575	0.20375504775	0.3610120495	0.598824318	0.74246072925	-0.53530160275	0.339866718750001	-1.67758037	0.1029818675	-0.00773943049999995	0.00813003174999999	0.3742433245	-1.49281678575	-0.08050961275	-0.111908356	0.03645967275	0.208379935	0.580448813	-0.2788099085	0.69462063775	-0.17107524325	0.4772574735	-0.87401532475	1.2260696595	0.44575862775	0.18925898325	0.25774146525	-0.50464141525	0.40568969175	0.1305237295	-0.0184427235	0.00756489124999993	0.6767966135	0.2908437265	0.27249754875	-0.074666485	0.189851186	-0.2672401175	-0.177216733	0.17710372125	-0.8171905435	0.18182164	0.471715674	0.1806378515	0.0760556655	-0.58915678	0.692065431	-0.63633127225	-0.72391834625	-0.06248070275	0.2157117855	0.22812958575	0.0821377532500001	-0.119240533	0.42454774625	1.0236695465	0.79441999825	0.55319822	-0.16977411375	-0.59427459075	-0.81829259125	-0.0702302467500001	-0.63133101025	-0.28638281825	0.46586844725	-0.73574260275	0.06422932575	-0.911517587	0.479753425	0.0470679215000001	-1.00696657375	0.0386095972500001	0.35782546375	-0.23005621925	0.1344986125	-0.0321211642499999	0.64515277575	-0.14064516825	0.01773376425	-0.71408938475	0.1624146415	0.0884121365	0.117430486	-0.281540836	0.53644793025	-0.2611724175	-0.433151488	-0.463335003	0.170403087	0.64722731525	-0.35961431075	-1.156748239	0.430033425	-0.26090330425	-0.18342304925	0.0440742057500001	0.5206913905	0.085515659	0.18194472975	-0.1232275665	0.618446478	0.1518410205	-0.0214823949999999	-0.44749091375	-0.03885598525	0.599951391	-0.4625700735	0.0362653367499999	0.70900578475	0.85453266575	0.470822422	0.0597314695000001	-0.25073475975	-0.03791118875	-0.405497983	-0.8260117755	0.27701874475
YBX1|YB-1	0.0519408937500001	0.10098842375	0.17239245825	-0.03013094625	-0.3706032405	-0.29734937875	-0.2790699725	0.1670179505	-0.4401832205	0.00465046024999993	-0.0739858967499999	-0.15291433	-0.9926686595	0.41653681075	-0.21325979225	0.28434900325	-0.5018766565	0.168710195	0.291583128	-0.0517384957500001	0.133768607	-0.23064419925	0.15067505775	-0.3350759665	0.19409050725	0.8092425635	-0.000736635500000027	-0.615186066	-0.16112951875	0.27440389725	0.312077965	0.82135185675	0.252030732	0.45331702425	0.0750758507500001	-0.23823916325	-0.03200542275	-0.01599702075	-0.119024527	1.29718814	-0.0452740032500001	0.276451032	-0.199452453	0.24504654325	0.1278993845	0.1552629305	0.073842435	0.1561482885	-0.00578315924999995	0.19660194	-0.2258636105	-0.6051892735	-0.0824689199999999	0.591175584	-0.0720310285	-0.3628144365	-0.92134303975	-0.32843424475	0.45012812175	0.357821546	-0.0418637797499999	-0.14426972925	-0.1049441495	-0.41041122825	0.120921599	0.31997747775	-0.2532407895	-0.31363566325	-0.51924165025	-0.20795270575	-0.17250844725	-0.11385263075	0.04843885525	0.24589397375	-0.11045715525	-0.21688513475	-0.1010383995	0.2738088605	0.437521364	0.11968590475	0.01692013875	-0.0482749027499998	-0.16604249775	0.280632725	0.21463272125	-0.11590462075	0.57785254725	0.08890707775	0.11431853975	-0.0190407510000001	0.29184859	-0.1145403465	0.1575595645	-0.36133675925	0.259144932	-0.3777637985	0.0466646525000001	-0.2194470785	-0.15361780125	-0.13417031425	0.2603564675	0.0127306845	-0.35568552375	-0.21863452175	0.10811889825	0.0734388420000001	0.5335348045	-0.30358484475	0.109312569	-0.1961847775	-0.200183415	-0.2476532855	-0.14663635625	0.10654416625	0.1472148935	-0.244450296	-0.0886465207500002	-0.20028884475	0.00768500425000002	0.1199277805	-0.324879096	0.27840087275	-0.02939636425	0.0264221005	-0.259028718	-0.41457667975
YBX1|YB-1_pS102	-0.37517441575	-0.0559914347499999	-0.19896945025	-0.08811868975	-0.029192506	0.49374139175	0.109424489	0.0721374160000002	0.109828511	0.38204441775	-0.02900128125	-0.1255996025	0.309403227	-0.22849511075	0.10566540725	0.79462636575	0.20089803	-0.0202262355000001	0.0958764965	0.00658574274999996	-0.1672139525	-0.0553572657500001	-0.19645436775	-0.174598005	0.11017271175	-0.0719612770000001	0.00704476799999998	-0.0930325695	0.35172802375	-0.16377983825	0.2767237925	-0.02947081475	-0.2068496795	0.23117649175	0.19989063425	-0.06236940775	-0.10415102725	-0.12698470125	0.2455059785	0.00105642149999996	0.12254566525	-0.0573746585	0.0522742595	0.35599701375	-0.057926364	-0.0661468720000001	0.3255986005	0.180775839	0.0263988422500001	-0.0566216484999999	-0.049600273	0.0292167940000001	0.0222151065000001	0.0282003335	-0.074817995	0.990356751	0.000387334749999857	-0.19070344225	-0.27947854475	0.2378929285	0.03468516075	0.0266920752499999	-0.104160437	0.0451176772500001	-0.2606771385	-0.0800939547500002	-0.155985982	0.21853777625	0.20315803125	0.12889944275	0.000612379249999906	-0.04084009025	0.39615958375	0.0125023422499999	-0.16142547075	-0.24642737825	-0.047287181	0.0963842849999999	0.0705566455	-0.32199873275	0.07578805425	-0.00309369424999983	0.02060955975	0.1567219975	-0.10242224525	-0.11353585725	-0.13834976925	-0.0927213447500001	-0.24400908575	0.0766833504999999	-0.1290950275	0.0973572810000001	-0.0196481800000001	0.21565546325	0.2068371625	-0.054828956	-0.0747750739999999	-0.137724269	-0.0793540477499999	-0.01347518275	-0.258057889	0.0733329500000001	-0.14486056225	0.03995760875	-0.0147648352499999	-0.2847381395	-0.255447021	-0.12167881325	-0.0609160115	-0.130365931	0.3988768635	0.103725214	0.12755777125	0.15184888675	-0.129424136	-0.1555990295	-0.15661863225	0.23331646475	-0.16927342725	-0.0128315230000001	-0.00102554349999989	0.53214307725	0.20728546625	-0.092036275	-0.0969509065	-0.01511084425
CTNNB1|alpha-Catenin	0.22495348475	0.14888903175	0.00138276224999995	0.0111580577499999	-0.0601931815000001	0.02920347125	0.1158307985	-0.1941821785	-0.1250430775	-0.12533734075	-0.27839569075	0.31693806	-0.7251132665	-0.31527484725	0.26391238075	0.00752888125000029	-0.1034268475	-0.375572007	-0.223859626	-0.28433892375	-0.0913916229999999	0.15832147275	0.28093286875	0.2342335715	-0.19693867175	0.4318007485	0.2667992085	0.260261145	-0.14157332975	-0.57528109175	-0.184334443	0.13214588275	-0.233213375	0.18144843325	-0.37879452725	0.59272559275	0.29067992125	-0.05736187675	-0.164096186	0.236254165	-0.14200234125	-0.264380332	0.14863724	-0.0377920727500003	-0.0469078055000001	0.1068176035	0.143530304	-0.0951315435000001	0.18087973375	0.162302903	-0.0641833475000002	-0.3386565865	-0.159542737	0.000505146999999984	0.0300748964999999	0.1758685875	-0.10272505675	0.37985074825	0.0791895157499998	-0.310149485	-0.0337826527500001	0.0797704447499998	0.0622247754999998	0.14790834975	0.113836922	-0.19385166025	0.0513890404999998	-0.18582637125	0.19612592975	0.12763266825	0.0892851377499997	-0.0995923077500001	0.12636305025	-0.0735471672500002	-0.0349995702500001	-0.08086135275	0.0523953084999998	0.0616885104999999	0.00640532399999993	-0.35440911925	-0.21397866225	-0.38966077375	0.10249770025	-0.187731362	-0.00973600675000008	-0.27677339275	0.25210887925	0.0285070997499998	0.15983899475	-0.240504835	-0.266050274	-0.0860161055000001	0.1489363955	0.0869106167499998	0.041403993	0.3225626985	0.1416606645	0.1052870865	-0.14300010425	-0.21805639325	0.0494714834999997	-0.1768653635	0.10004253525	-0.05885173075	-0.0215306187500001	-0.149579698	-0.0816577425000001	-0.00118790475000019	0.123460175	-0.0151337305	0.00630045699999995	0.2624296785	0.0856943997499999	0.0404608442499996	-0.1017240395	0.279059753	-0.24152140975	0.0314297152499999	-0.10803034875	-0.3943625015	0.137523553	0.0191076637499999	0.19068264275	-0.0243697615	0.290571075	0.13191497725
CTNNB2|beta-Catenin	0.24890224825	-0.90621096075	-1.27305541225	0.59136962925	-0.113728178	-1.21014064525	0.476401498	0.399034406	0.074336895	-0.01087353425	-0.55653317525	0.2988640545	-1.689715875	-1.60685532375	0.75838096725	-1.53100418425	-2.845951948	-0.5450066635	-0.1247729605	0.58412980475	-3.1848562495	-1.88274825675	0.00458355525000004	-0.713158219	0.88396405175	0.072619849	0.712469386	-3.2616777745	0.17777003575	-1.08588413225	2.1189474535	0.73834018325	-0.6064115105	-0.44013994725	-0.70415863175	1.07445854725	0.00579376875000009	0.39580773975	0.1054427445	0.2899066935	-0.14517665175	0.0882032055000001	-0.6246724135	0.72411000075	0.370431667	-1.792780261	0.6903412035	1.219802213	-0.17153013475	0.7100340525	-1.989999743	-1.388913861	-0.2765237165	1.3962710005	-0.748753922	0.575953228	-1.31719887825	-1.32304653225	0.34028986625	0.3089912525	-1.19011879325	0.0969627982500001	-0.093109508	-0.59811948875	0.3004928775	0.0772895612499999	-0.358213899	-0.000491688749999886	-0.12400792475	0.47319235275	0.26398859625	-0.75563691325	0.49285639275	0.11097367825	-0.54136753175	-0.21354007625	-0.556705189	0.35416447	0.0101822685000001	-0.57174248775	-1.01725886575	-2.13089205725	0.08376431275	0.5311310165	-0.43475501025	-2.76997221525	0.83561236175	0.42162616925	-0.20465538875	-1.5688448905	-0.3362003755	0.246794566	-0.0274831	0.30672423925	0.2913353655	0.165285795	0.421007977	0.156283059	-1.01811878375	-0.39761948875	-0.220212681	-0.739220395	-0.85320848725	0.19593794575	0.0967925377500001	-0.8284028875	0.284119965	-2.78805879225	0.8432643425	-0.392997595	-0.6471182485	0.614513552	0.52635373125	-3.08470305025	0.178763624	-0.5229237195	0.11543329975	-0.18368489425	-1.20605300125	-1.733411857	0.3974308155	-0.74135355175	-0.35125881375	0.10278631	-0.1591654785	-0.65083393225
JUN|c-Jun_pS73	0.10249924975	-0.0334952952499999	-0.0947949317499997	-0.0672437192499999	-0.0110743965	0.19274399225	-0.00376211949999994	0.6351793185	0.0345137865000002	0.12825473725	-0.16493711375	0.368159647	-0.2715904955	-0.15071463425	0.37617212975	-0.0838881567499992	-0.0440621444999998	0.0327510430000003	-0.262936088	-0.10103455175	-0.0663825260000001	0.0144466777500004	0.25157733775	0.0852996205000002	0.0762437192500001	-0.1905017215	0.1853310545	0.0100893360000003	0.26673519125	-0.22316253375	0.0700928030000003	-0.0381372832499997	-0.366180532	0.29060464225	0.0024605897500003	0.69961142275	0.10470812625	0.0517179482500003	0.045634275	0.724973553	0.26885292975	-0.236298983	-0.00507459599999976	0.56989543925	-0.1983255485	0.1092367885	0.412470315	0.2319064415	0.0996851507500002	0.298937249	0.2980367205	-0.0676893024999996	0.370311408	-0.213096498	0.3168204975	0.4418332055	0.22878747425	-0.00656538974999965	0.19976849775	0.164723661	0.30188073625	0.10218043675	-0.0415646534999997	0.31007398275	-0.289458026	0.0286833937500002	0.2154942845	0.47546488875	0.33854375475	0.0225834792500001	0.18992213575	0.15479165425	0.44313025325	0.0128039177500003	-0.14050427325	-0.0582253937499998	-0.0420910124999999	0.0521055675000003	0.0171683870000003	0.15127764975	-0.0218795152499999	-0.13271534375	0.41133143225	0.207301607	-0.30810702075	0.000142744250000049	-0.35789785475	-0.00941639224999977	-0.17533478125	0.00802797400000005	-0.0964942129999999	-0.2971402645	0.1477961395	0.20131792075	-0.133938314	0.2655163065	0.1653526705	-0.0252994724999999	-0.0929949622499999	0.14363008475	0.00165089050000022	0.1718257045	0.13688616125	0.25585953125	-0.10583456475	0.0437903560000001	-0.1994849415	-0.22648681475	0.044898523	-0.0579801794999998	0.0968152780000001	0.3057637775	0.41845129275	-0.18566945675	0.1922518245	-0.0417227139999997	0.26079677125	0.32035704425	0.19029721425	-0.1572012895	0.383027153	0.93145297275	-0.16774221825	0.3940237115	0.094472415	-0.00719291074999995
KIT|c-Kit	0.22866054775	-0.00898729524999975	0.16670330625	-0.04592111425	-0.0667975495	-0.38600564075	0.0319536525000002	0.4387716575	0.6383045185	0.17658723825	0.32494988325	0.0817175320000001	0.4618713705	0.17135867675	0.13845286075	0.28561052325	0.2462081005	0.209527381	0.241794342	0.21052387425	0.607665091	-0.16395940425	-0.02184634625	-0.1757439345	-0.0309121757499999	-0.0725387014999999	-0.3173706075	-0.165637739	-0.38806588975	-0.28090716075	-0.476052685	0.01351046675	0.187711652	-0.18839165175	0.00040755275000004	-0.33850646025	0.47103933325	0.54570381625	-0.16489572	-0.1945104	-0.20783721425	-0.216905933	-0.101471033	-0.16898387175	-0.2339838785	-0.3203234105	-0.347697779	0.3873109745	0.21017780075	-0.326224559	-0.4394871385	0.3305848375	0.155861983	-0.10870284	-0.0616513424999999	-0.3679623325	0.0643663702499997	-0.13723351375	0.00963566275000005	-0.328306779	-0.0686639157499998	-0.03417187025	-0.0920408234999999	-0.0993977212499998	0.0551264750000002	0.35324209075	0.5356376605	0.16754655575	-0.05188058025	-0.29530913575	-0.32598086925	0.24072354025	-0.0435586907499999	0.09622255275	-0.34585124125	-0.17895744275	-0.3081930145	0.2073356685	-0.090009104	0.92440483875	0.0350000627500001	0.0771786232500002	0.30492136325	-0.311472042	-0.13042197175	0.37097995625	-0.0672206597499999	-0.0627427932500001	-0.000841486250000023	0.241626531	0.057000365	0.2204998985	-0.0419149135000001	0.10591769175	-0.147013864	-0.1989363075	-0.2749179015	-0.2376502205	0.42403523075	0.14655181875	-0.1683065145	0.0576036635000001	-9.72749999883504e-07	-0.22579484175	0.16796887825	0.305534894	-0.0745779114999999	-0.07118405875	0.729914155	0.6704623925	-0.222445546	0.1665153955	-0.19246003525	0.10599726125	0.2465174035	-0.172047625	-0.14615856275	0.0406229412500002	0.43663780025	0.5387918615	-0.0320807369999999	-0.41281857125	0.05776786175	0.1377752895	-0.055198928	-0.10247250875
MET|c-Met_pY1235	-0.04065811325	0.0727480557500001	0.10563384625	0.0235322197500001	-0.0355190045	0.0345373432500001	-0.0518200795	-0.1342961735	-0.0833093995000001	-0.11478011875	0.04101950025	-0.054730027	0.3787657575	0.0868832287500001	0.0443824767500001	0.87595228025	0.5066881325	-0.052882061	0.00784257699999999	-0.000544409749999974	0.325902855	0.09266733975	-0.00335536424999999	0.0147791125	-0.01651845975	0.1836314575	-0.0276562024999999	0.203436409	-0.04774680075	0.00828859225	-0.103411686	0.05692560275	0.0155174299999999	0.31692983525	0.00977124075000013	-0.18891811225	0.00720064725000014	-0.11562553375	-0.045736031	-0.119435294	-0.13196005225	-0.211260131	-0.00320134999999994	-0.21198607275	0.0312245885	0.0155400985	0.0245343140000001	-0.1186164585	-0.00542129724999996	0.0264804020000001	0.0870234865000001	0.2341261005	0.0984733830000001	-0.178172708	0.00528244250000004	-0.1247850765	0.38818074725	0.10593071425	0.11612495575	0.064775636	-0.14979470475	-0.09758679325	0.0458721285	-0.00531044524999985	-0.018423819	-0.0452458472500001	0.0102181825	0.0174655717500001	0.0685048617500001	0.03857864825	-0.06827112625	0.02550828825	-0.0897710357499999	-0.04901222025	-0.00686761824999993	-0.0278421467499999	-0.00707416250000006	-0.0530432825000001	0.102894089	0.00790592475000002	0.12381716975	0.19726537125	-0.02901380175	-0.0673939660000001	0.15204230925	0.17908894325	-0.13173344775	0.00894435274999997	0.15678993975	0.165222303	-0.00486613599999999	-0.0328459954999998	-0.0309012305	0.0847981517500001	0.0403044370000001	-0.0393959464999999	-0.0263656794999999	-0.0409783765	0.16283869675	0.04635006075	0.0365566474999999	0.2885851425	0.12168934925	0.02348477325	-0.0767393557499999	0.0870371900000002	0.0483248605000001	0.11970238425	0.00195563900000001	0.0699458005	0.212477724	0.00133346650000005	-0.02227803425	0.21833904725	-0.0883566125	0.107554353	0.0202494222499999	-0.10481964975	0.18781966625	0.2627438655	-0.0622234499999999	0.00132493775000003	-0.0296166192499999	-0.0435531084999999	-0.022701166	0.08276274925
MYC|c-Myc	0.00137624875000003	-0.0462623532499999	0.15051667325	0.02733556175	-0.4673537015	-0.28590665875	0.1956142695	-0.1959584285	-0.2086096735	-0.23269070075	-0.19163795075	-0.181548179	1.0182361225	0.00824092675000005	0.23856742875	1.98894539325	1.3076799945	-0.211248938	-0.200653428	-0.16196606475	0.252524484	1.74216937475	-0.07626438125	0.0353610235	-0.27791545875	0.0643481624999999	-0.5787111555	0.294124557	-0.38232446175	0.08144433125	-0.547053675	0.06056701375	0.050826846	1.38970284825	0.63935650975	-0.19274825425	-0.01319829375	-0.14486469375	-0.018981512	-0.014813502	0.34941381675	0.454729147	-0.285553657	0.0127851262499998	-0.0616981695	0.0401520704999999	0.179544881	-0.3002610865	1.29831306275	-0.326492405	0.3040003605	0.7260678715	0.238687509	-0.448287795	-0.0405114074999999	-0.1451479965	0.44905258425	0.22408200425	0.54875542675	-0.157031604	-0.0893827567499999	-0.00367112325000002	-0.3306247745	-0.16269139925	-0.059211875	-0.0296383042500002	-0.1305299315	0.50198991975	0.50997549575	0.10526121625	-0.16145928725	0.51356540725	0.08051845725	-0.29030330725	-0.25608088025	-0.15318840575	-0.1237210415	-0.3070038775	-0.048143311	0.06736383375	-0.11308020125	0.25807793425	-0.28364123975	-0.100923757	-0.0631880447499999	0.41532479125	0.02301317025	-0.0778947012500001	-0.12983359825	0.400557162	-0.116343478	-0.2507189105	0.0200929695	0.28562052675	0.186915739	-0.0655673644999999	0.0862647155000001	-0.2749896585	0.41762747175	0.01304351975	-0.0814562545000001	0.8562284985	0.42269278925	0.22303729825	-0.26133054075	0.455715892	-0.0917378195	-0.0361931467499999	-0.260634835	0.4742477305	0.530134609	0.0767747785	0.19189332975	0.48054293525	-0.0250753435	-0.000733398999999857	-0.19754439375	-0.37319395175	0.31513533125	0.6459044245	0.425322946	0.02515178975	0.0105369877499999	-0.2136363155	-0.031260903	-0.0908081727499999
BIRC2 |cIAP	0.03346389875	0.16880374275	-0.04742040575	-0.06412107025	0.1219313295	0.12987046025	-0.1058415605	0.0217244485000002	-0.0422423245000001	-0.24843637075	-0.08453749675	-0.023120656	-0.5102651745	-0.13813733225	0.02490639375	-0.221922837749999	0.0560729295	-0.216315861	-0.102616421	-0.12635368175	-0.224917601	0.21511005775	-0.16476002225	0.2155308295	-0.14172353375	0.4018608325	0.000736635500000027	0.239751812	0.07239039825	0.02880495725	-0.080810647	0.07113401475	0.392801866	-0.23939330575	0.16134490075	-0.12151789825	-0.0722566957499999	0.0820428322500001	0.175664371	0.288472781	0.0860524657499999	-0.104637152	0.280122431	-0.19239642975	0.0499311394999999	0.3023815505	-0.008447633	-0.1078251435	-0.00681162024999993	0.080028043	0.1026646545	0.0767987025000002	0.0312965320000001	-0.035770276	-0.1275970545	0.2327611695	0.0211329312499999	0.26845605525	-0.22498216725	0.000772326999999962	-0.11049700975	-0.01798176325	0.0119255645	0.0496853627500001	0.0355427030000001	-0.18438158025	0.0367485845	0.0155117067500001	-0.10139723725	0.10329916125	-0.0294003712500001	-0.32971065475	-0.22970400375	0.09336524675	0.36734913375	0.02688998025	-0.1136637715	-0.2342472315	-0.131731324	-0.23847545525	-0.07286363825	-0.12125264475	0.00789606625	-0.134193332	0.11875987025	-0.11997307275	-0.18339649275	-0.11356060625	0.04274949975	-0.118664842	0.0319032029999999	-0.0370319364999999	-0.1075564105	0.01637685375	-0.127940555	-0.1724384215	-0.1192916885	-0.0265132125	0.0283454177500001	-0.17353359425	-0.1052986325	-0.1006574745	0.0373392052500001	-0.12255104375	-0.12559696275	-0.217072427	0.1973425615	0.15068502825	-0.072479694	0.1034830785	0.273937836	-0.1406557025	-0.03988681325	-0.15162468875	-0.0826643085	0.364381514	0.22952534725	0.00389521325000008	-0.09469542675	0.1079935395	-0.127067248	-0.18237526825	0.0235819497499999	0.1105456855	-0.164325061	0.29482579725
EEF2|eEF2	-0.13193844925	0.00782365075000013	-0.21949676475	-0.14416267725	0.0743992095	0.13837763125	-0.1248302755	-0.2110149895	-0.0161295385000001	0.55916862525	-0.01083367875	-0.324923609	-0.4319122125	-0.25279808425	-0.23114853825	-0.85580198175	-1.2697528405	-0.267526091	0.054002859	-0.43212328475	-0.80719288	0.18087287575	-0.38198371425	-0.0803621295	0.40044900025	0.2518319495	0.0660200155	0.272507311	0.38652005225	0.10641608325	1.158586656	0.11371867775	-0.0870397890000001	0.21660504125	-0.06013693025	-0.44489801925	-0.08899179775	-0.13216033175	0.141531648	0.157635706	-0.16081164725	0.303174421	0.289965233	0.13770723225	0.2028491405	0.3920891335	-0.399530827	0.4708996205	0.05209133575	0.100562991	0.0769133355	-0.5119675345	0.215082635	1.076825505	-0.1930318165	0.1959768605	-0.72608021875	0.22291863225	-0.34346684125	0.063751236	-0.32484617275	-0.07526413725	-0.3360221835	-0.00591868624999989	-0.576822395	-0.43786600325	-0.3650384305	-0.12598462925	-0.43052621925	-0.07094183875	-0.0272886372500001	-0.19388054375	0.40326318825	-0.0527869172500001	0.49717556575	-0.28682153275	0.2316394775	-0.0800102655000001	0.00999834500000002	0.29780981975	-0.08588947925	-0.00849144974999982	0.20046040825	0.580290667	0.21955352725	-0.20920716475	-0.00455900274999999	0.24019030975	0.33315010275	0.142800486	0.0262637499999999	-0.1690448025	0.2887795345	0.01155974375	0.119809363	0.1876165065	0.1053055755	0.00748212049999997	0.0211582797500001	-0.08286741825	0.2317557865	-0.2377624315	0.03066843625	-0.09200047575	0.52982432625	-0.421989724	0.2599468405	0.40232114625	0.107512492	-0.2588721055	-0.012326979	-0.1688504035	-0.06603723325	0.0256898142499999	-0.0980274495	0.188471911	0.0257258742499998	-0.18516910475	-0.52261648675	-0.0796015465000001	0.00952939400000014	0.29405504775	0.23768517775	-0.3601823765	0.017422191	0.14342745325
EEF2K|eEF2K	0.73119659925	-0.25975204775	0.15320292775	0.52075431625	0.193327932	-0.42946803425	0.0487232149999999	0.35900105	0.664909296	0.67006667275	-0.84223499425	0.8118145515	0.874255227	-0.93399757775	0.39977798225	-0.50487731325	-1.020717566	0.1877030405	-0.2163242065	-0.21728208425	-1.0216385245	-0.72321120675	0.21600973425	0.0246925229999998	0.07923322575	-0.00573575300000018	0.5400454	-1.4243052025	0.0576948357499998	-0.49275416225	0.8168927775	0.63588833425	-0.9222314215	-1.13275981925	-0.00040755275000004	0.11224464125	0.13296060375	0.23771060575	-0.0697122824999999	0.8662841475	-0.14057503975	-0.2046069805	-0.8284151025	-0.30904335525	-0.540155382	-0.000175242000000103	0.1373057435	-0.321114607	-0.84648017775	0.5258236055	-1.063597751	-0.724528584	-0.6978796995	0.7047042425	-0.515893067	0.837361381	-0.77776598825	-0.60793547825	0.70272293325	-0.1037001975	0.85934676875	-0.32957334875	0.66619412	-0.63381557275	-0.3362904965	0.0272777652499998	-0.400149683	0.36552348925	-0.0663718967500003	0.11332232075	0.19707649225	0.71503743675	1.19298016475	0.38961961125	1.32150018925	0.11843870375	0.630829333	0.516142469	1.0200482465	-0.23005346075	-0.63086766975	-0.59594618725	1.02039452575	0.3935022975	-0.60217539725	-0.93137164925	0.90577548975	1.22620281225	-0.78520619175	-0.8839423945	0.4358566155	-0.304847068	-0.26089374	0.01030654225	1.0322634135	0.899113915	0.510614279	7.42679999999885e-05	-0.26884771775	0.41241230525	0.823889978	-0.523211809	-0.98975557825	-0.18611280425	-0.14607977725	0.3046015555	0.577025494	-0.94436445025	1.0822099505	-0.40892871	-0.7524934585	0.137153732	0.70512394825	-1.77367553025	-0.645108472	-0.3937999085	0.0555804387499997	-0.20554834025	-1.07287336825	-0.0513631540000004	0.1837386795	0.78135806925	-0.69978280075	0.289574719	0.2115574525	-0.51993824425
